guid,title,description,link,text,cluster
https://api.spreaker.com/episode/36341173,"ההיסטוריה של האינפלציה, ש.ח.","מה כל כך מסוכן באינפלציה, וב-היפר אינפלציה? בפרק זה נעקוב אחר ההיסטוריה של הכסף, ונגלה מה קורה כשמשברים כלכליים גורמים לממשלות לפנות לפתרון הקל והמפתה של הדפסת כסף חדש. תוכן בונוס: מי הוא 'סאטושי נאקמוטו', הממציא המסתורי של ביטקוין?. . . האזנה נעימה :-) רן.",https://www.spreaker.com/episode/wsym-hystwryh-320-hhystwryh-sl-h-ynplzyh-s-h--36341173,"ההיסטוריה של האינפלציה, ש.ח.. מה כל כך מסוכן באינפלציה, וב-היפר אינפלציה? בפרק זה נעקוב אחר ההיסטוריה של הכסף, ונגלה מה קורה כשמשברים כלכליים גורמים לממשלות לפנות לפתרון הקל והמפתה של הדפסת כסף חדש. תוכן בונוס: מי הוא 'סאטושי נאקמוטו', הממציא המסתורי של ביטקוין?. . . האזנה נעימה :-) רן.",4
https://api.spreaker.com/episode/34435388,מר אֶלוָשָם - תסכית מתח,"צעיר נחוש ושאפתן פוגש בקשיש ערירי ונוטה למות, המסכים להוריש לו את כל רכושו הרב. אבל לפני חתימת הסכם הירושה, הקשיש מציב בפני הצעיר כמה תנאים מפתיעים. . . התסכית המבוסס על ספרו של ה'. ג' וולס - The Story of the Late Mr Elvesham. יוצר התכנית ועורך הקול - איתיאל דינר. משחק - רודיה קוזלובסקי. עריכת תוכן - רן לוי. לוי.",https://www.spreaker.com/episode/wsym-hystwryh-319-mr-elwasam-tskyt-mth--34435388,"מר אֶלוָשָם - תסכית מתח. צעיר נחוש ושאפתן פוגש בקשיש ערירי ונוטה למות, המסכים להוריש לו את כל רכושו הרב. אבל לפני חתימת הסכם הירושה, הקשיש מציב בפני הצעיר כמה תנאים מפתיעים. . . התסכית המבוסס על ספרו של ה'. ג' וולס - The Story of the Late Mr Elvesham. יוצר התכנית ועורך הקול - איתיאל דינר. משחק - רודיה קוזלובסקי. עריכת תוכן - רן לוי. לוי.",0
https://api.spreaker.com/episode/32402606,צופן מתוחכם או ג'יבריש מוחלט? על כתב יד וויניץ' ,"ב-1912 נתקל סוחר עתיקות בספר עתיק ומרשים, כתוב בכתב סתרים בלתי קריא. מאז ועד היום מנסים מפצחי-צפנים, חוקרים והיסטוריונים לפענח את המסתורין של 'כתב יד וויניץ' ולחשוף את צפונותיו: האם מדובר ביצירה בלתי מוכרת של רוג'ר בייקון, המדען המפורסם בן המאה ה-13, או אולי חלילה בתרמית מתוחכמת שהפילה ברשתה את קיסר האימפריה הרומית הקדושה?. . . .",https://www.spreaker.com/episode/wsym-hystwryh-318-zwpn-mtwhkm-w-g-ybrys-mwhlt-l-ktb-yd-wwynyz-s-h--32402606,"צופן מתוחכם או ג'יבריש מוחלט? על כתב יד וויניץ' . ב-1912 נתקל סוחר עתיקות בספר עתיק ומרשים, כתוב בכתב סתרים בלתי קריא. מאז ועד היום מנסים מפצחי-צפנים, חוקרים והיסטוריונים לפענח את המסתורין של 'כתב יד וויניץ' ולחשוף את צפונותיו: האם מדובר ביצירה בלתי מוכרת של רוג'ר בייקון, המדען המפורסם בן המאה ה-13, או אולי חלילה בתרמית מתוחכמת שהפילה ברשתה את קיסר האימפריה הרומית הקדושה?. . . .",0
https://api.spreaker.com/episode/30766376,"מארחת: תקשורת בין חיידקים - ד""ר אילנה קולדקין-גל","במשך כמעט מאה שנים, פיספסו המיקרוביולוגיים עובדה חשובה: שהחיידקים המבוייתים שהם חוקרים במעבדה שונים מאוד מהחיידקים שבטבע. ד""ר אילנה קולודין-גל, מומחית לסוציו-מיקרוביולוגיה, טוענת שההבדל בין החיידקים המבוייתים וקרובי משפחתם שבטבע הוא כמו ההבדל בין פודל וזאב פרא. . . בפרט, אחד ההבדלים המהותיים בין השניים הוא בהתנהגות החברתית שלהם. כן, קראתם נכון - חיידקים הם לא היצורים הבודדים שתמיד חשבנו שהם, אלא מנהלים קשרים חברתיים סבוכים ויוצרים מושבות ענק שבהן לחיידקים שונים יש תפקידים שונים. אשמח להערותיכם לגבי הפורמט החדש, וכמובן להצעות למרואיינים מרתקים נוספים לשיחות הבאות. .",https://www.spreaker.com/episode/wsym-hystwryh-m-rht-tqswrt-byn-hyydqym-d-r-ylnh-qwldqyn-gl--30766376,"מארחת: תקשורת בין חיידקים - ד""ר אילנה קולדקין-גל. במשך כמעט מאה שנים, פיספסו המיקרוביולוגיים עובדה חשובה: שהחיידקים המבוייתים שהם חוקרים במעבדה שונים מאוד מהחיידקים שבטבע. ד""ר אילנה קולודין-גל, מומחית לסוציו-מיקרוביולוגיה, טוענת שההבדל בין החיידקים המבוייתים וקרובי משפחתם שבטבע הוא כמו ההבדל בין פודל וזאב פרא. . . בפרט, אחד ההבדלים המהותיים בין השניים הוא בהתנהגות החברתית שלהם. כן, קראתם נכון - חיידקים הם לא היצורים הבודדים שתמיד חשבנו שהם, אלא מנהלים קשרים חברתיים סבוכים ויוצרים מושבות ענק שבהן לחיידקים שונים יש תפקידים שונים. אשמח להערותיכם לגבי הפורמט החדש, וכמובן להצעות למרואיינים מרתקים נוספים לשיחות הבאות. .",5
https://api.spreaker.com/episode/30011277,פרויקט הלביא,"הקלישאה הנפוצה ביותר לגבי פרויקט מטוס הלביא היא שמדובר היה ב'פרויקט שאפתני'. אבל מה בדיוק הפיל את מטוס הקרב הישראלי? האם נכשל הפרויקט בגלל העדר כישורים מתאימים של המהנדסים הישראליים, או שאולי תכנון וייצור של מטוס קרב מודרני - ובפרט, מטוס קרב שיעמוד בשורה הראשונה של מטוסי העילית בעולם - מציב אתגרים אחרים, קשים יותר לפתרון? מתארחים בפרק: מנחם שמול, טייס הניסוי הראשי של הלביא, ואהרון פוגל, לשעבר ראש אגף התקציבים באוצר. תודה לנתן פוזניאק שערך את הראיונות שתשמעו בפרק. האזנה נעימה :-) רן.",https://www.spreaker.com/episode/wsym-hystwryh-316-prwyqt-hlby--30011277,"פרויקט הלביא. הקלישאה הנפוצה ביותר לגבי פרויקט מטוס הלביא היא שמדובר היה ב'פרויקט שאפתני'. אבל מה בדיוק הפיל את מטוס הקרב הישראלי? האם נכשל הפרויקט בגלל העדר כישורים מתאימים של המהנדסים הישראליים, או שאולי תכנון וייצור של מטוס קרב מודרני - ובפרט, מטוס קרב שיעמוד בשורה הראשונה של מטוסי העילית בעולם - מציב אתגרים אחרים, קשים יותר לפתרון? מתארחים בפרק: מנחם שמול, טייס הניסוי הראשי של הלביא, ואהרון פוגל, לשעבר ראש אגף התקציבים באוצר. תודה לנתן פוזניאק שערך את הראיונות שתשמעו בפרק. האזנה נעימה :-) רן.",6
https://api.spreaker.com/episode/29007223,מסעות נועזים אל קרקעית האוקיינוסים ,"עד לפני כמה עשורים בלבד, קרקעית האוקיינוסים הייתה רחוקה ובלתי מושגת כאילו הייתה על הירח. כמה חוקרים אמיצים שמו נפשם בכפם וירדו אל המעמקים בצוללות פרימיטיביות- ומה שגילו שם הפתיע את כולם…מוזר יותר מהמאדים. בפרק נספר על מסעה של הספינה ""צ'אלנג'ר"", על וויליאם ביבי, ועל הצלילה אל שקע מריאנה, המקום העמוק ביותר בכדור הארץ.",https://www.spreaker.com/episode/wsym-hystwryh-315-ms-wt-nw-zym-l-qrq-yt-h-wqyynwsym-s-h--29007223,"מסעות נועזים אל קרקעית האוקיינוסים . עד לפני כמה עשורים בלבד, קרקעית האוקיינוסים הייתה רחוקה ובלתי מושגת כאילו הייתה על הירח. כמה חוקרים אמיצים שמו נפשם בכפם וירדו אל המעמקים בצוללות פרימיטיביות- ומה שגילו שם הפתיע את כולם…מוזר יותר מהמאדים. בפרק נספר על מסעה של הספינה ""צ'אלנג'ר"", על וויליאם ביבי, ועל הצלילה אל שקע מריאנה, המקום העמוק ביותר בכדור הארץ.",4
https://api.spreaker.com/episode/28355441,"האם ניתן לדחוס סרט שלם לתוך 8 ק""ב? חלק ב'.","את הפרק הקודם סיימנו עם טוויסט מפתיע בעלילה: למרות הספקות שהפגינו מהנדסיה של פיליפס כלפי טכנולוגיית דחיסת הנתונים המהפכנית שהמציא יאן סלוט, סגן-הנשיא של החברה החליט לעזוב את משרתו ולהצטרף אליו. בפרק זה נשמע על סיומה המפתיע של הפרשה, נגלה את העקרונות האמיתיים מאחורי הטכנולוגיה - ונשמע על הקשר האפשרי בין בינה מלאכותית ודחיסת מידע. האזנה נעימה :-) רן.",https://www.spreaker.com/episode/wsym-hystwryh-314-h-m-nytn-ldhws-srt-slm-ltwk-8-q-b-hlq-b--28355441,"האם ניתן לדחוס סרט שלם לתוך 8 ק""ב? חלק ב'.. את הפרק הקודם סיימנו עם טוויסט מפתיע בעלילה: למרות הספקות שהפגינו מהנדסיה של פיליפס כלפי טכנולוגיית דחיסת הנתונים המהפכנית שהמציא יאן סלוט, סגן-הנשיא של החברה החליט לעזוב את משרתו ולהצטרף אליו. בפרק זה נשמע על סיומה המפתיע של הפרשה, נגלה את העקרונות האמיתיים מאחורי הטכנולוגיה - ונשמע על הקשר האפשרי בין בינה מלאכותית ודחיסת מידע. האזנה נעימה :-) רן.",2
https://api.spreaker.com/episode/27752597,ההיסטוריה של הגלידה והקירור ,"אולי תופתעו לשמוע, אבל מעדנים קפואים היו נפוצים אפילו במדבריות של איראן ומצרים כבר לפני אלפי שנים. מהם 'בתי קרח', מיהו 'מלך הקרח' - וכיצד איפשרה הוספת מלח לקרח את המצאת הגלידה המודרנית? בנוסף, מהו קירור באמצעות לייזר, וכיצד הוא מאפשר לחוקרים לקרר דגימות חומר זעירות לטמפרטורות של כמה מיליוניות המעלה מעל האפס המוחלט.",https://www.spreaker.com/episode/wsym-hystwryh-313-hhystwryh-sl-hglydh-whqyrwr-s-h--27752597,"ההיסטוריה של הגלידה והקירור . אולי תופתעו לשמוע, אבל מעדנים קפואים היו נפוצים אפילו במדבריות של איראן ומצרים כבר לפני אלפי שנים. מהם 'בתי קרח', מיהו 'מלך הקרח' - וכיצד איפשרה הוספת מלח לקרח את המצאת הגלידה המודרנית? בנוסף, מהו קירור באמצעות לייזר, וכיצד הוא מאפשר לחוקרים לקרר דגימות חומר זעירות לטמפרטורות של כמה מיליוניות המעלה מעל האפס המוחלט.",4
https://api.spreaker.com/episode/27081536,"האם ניתן לדחוס סרט שלם לתוך 8 ק""ב? חלק א'","יאן סלוּט, טכנאי טלוויזיה הולנדי, טען ב-1999 כי פיתח טכנולוגיית דחיסה מהפכנית - טובה פי *מאה מיליון* מאלגוריתמי הדחיסה הטובים ביותר כיום. האם דחיסה כה דרמטית היא בכלל אפשרית? כיצד פועלים אלגוריתמי הדחיסה שבזכותם אנחנו יכולים להנות מסרטוני יוטיוב, סדרות בנטפליקס ומוזיקה בספוטיפיי? בנוסף, פינה מיוחדת בשיתוף רשות הטבע והגנים על תופעת 'זיהום האור' - והשפעתה על בעלי החיים והצמחים שסביבנו. .",https://www.spreaker.com/episode/wsym-hystwryh-312-h-m-nytn-ldhws-srt-slm-ltwk-8-q-b-hlq--27081536,"האם ניתן לדחוס סרט שלם לתוך 8 ק""ב? חלק א'. יאן סלוּט, טכנאי טלוויזיה הולנדי, טען ב-1999 כי פיתח טכנולוגיית דחיסה מהפכנית - טובה פי *מאה מיליון* מאלגוריתמי הדחיסה הטובים ביותר כיום. האם דחיסה כה דרמטית היא בכלל אפשרית? כיצד פועלים אלגוריתמי הדחיסה שבזכותם אנחנו יכולים להנות מסרטוני יוטיוב, סדרות בנטפליקס ומוזיקה בספוטיפיי? בנוסף, פינה מיוחדת בשיתוף רשות הטבע והגנים על תופעת 'זיהום האור' - והשפעתה על בעלי החיים והצמחים שסביבנו. .",3
https://api.spreaker.com/episode/26191556,מדוע הנפט הוא 'הזהב השחור'? ,"אם כשאתם שומעים את המילה 'נפט', אתם חושבים על קורמורנים מסכנים מכוסים בנוזל שחור וסמיך – אתם לא לבד: הנפט מקבל יחסי ציבור גרועים ביותר בעשורים האחרונים. אבל הנפט הוא יותר מאשר מזהם בלבד – נהפוך הוא, הוא אבן הפינה של הציוויליזציה המודרנית. בפרק זה נשמע על ההרכב הכימי המרתק של הנפט, על בארות הנפט הראשונות ועל המצאה מרתקת שגרמה לאלפי נשים לנשוך, לשרוט ולמרוט שערות של נשים אחרות. .",https://www.spreaker.com/episode/wsym-hystwryh-311-mdw-hnpt-hw-hzhb-hshwr-s-h--26191556,"מדוע הנפט הוא 'הזהב השחור'? . אם כשאתם שומעים את המילה 'נפט', אתם חושבים על קורמורנים מסכנים מכוסים בנוזל שחור וסמיך – אתם לא לבד: הנפט מקבל יחסי ציבור גרועים ביותר בעשורים האחרונים. אבל הנפט הוא יותר מאשר מזהם בלבד – נהפוך הוא, הוא אבן הפינה של הציוויליזציה המודרנית. בפרק זה נשמע על ההרכב הכימי המרתק של הנפט, על בארות הנפט הראשונות ועל המצאה מרתקת שגרמה לאלפי נשים לנשוך, לשרוט ולמרוט שערות של נשים אחרות. .",5
https://api.spreaker.com/episode/25828500,נשים באושוויץ - פרק מיוחד של 'עושים זכרון' לרגל יום השואה 2020,"מנקודת המבט של גרמניה הנאצית, הדרך אל המוות בשואה הייתה זהה עבור נשים וגברים. מעדויות רבות של ניצולות שואה אנחנו מבינים שהמסלול שעברו נשים וגברים בדרך למותם היה שונה במהותו: משלב הסלקציה והפרידה מהילדים, דרך התמודדות עם הלם קשה ותנאי היגיינה ירודים ועד פפגיעה בזהות הנשית והעצמית כאחד. בפרק מיוחד זה מתוך הפודקאסט 'עושים זיכרון' נשוחח עם ד""ר נעמה שיק מיד ושם על החוויה הנשית באושוויץ. .",https://www.spreaker.com/episode/wsym-hystwryh-310-nsym-b-wswwyz-prq-mywhd-sl-wsym-zkrwn-lrgl-ywm-hsw-h-2020--25828500,"נשים באושוויץ - פרק מיוחד של 'עושים זכרון' לרגל יום השואה 2020. מנקודת המבט של גרמניה הנאצית, הדרך אל המוות בשואה הייתה זהה עבור נשים וגברים. מעדויות רבות של ניצולות שואה אנחנו מבינים שהמסלול שעברו נשים וגברים בדרך למותם היה שונה במהותו: משלב הסלקציה והפרידה מהילדים, דרך התמודדות עם הלם קשה ותנאי היגיינה ירודים ועד פפגיעה בזהות הנשית והעצמית כאחד. בפרק מיוחד זה מתוך הפודקאסט 'עושים זיכרון' נשוחח עם ד""ר נעמה שיק מיד ושם על החוויה הנשית באושוויץ. .",4
https://api.spreaker.com/episode/25753079,האם הקומונה מתה?,"אחרי שהקיבוצים קרסו ובריה""מ התמוטטה, נדמה שהתפכחנו מהחלום האוטופי על חיים מאושרים בקומונה שיתופית. האם הקומונות באמת פסו מן העולם, ואם כן – מה זה אומר על עלינו ועל היכולת שלנו לשתף פעולה זה עם זה כדי להקים ישובים, חברות וארגונים? אורחים בפרק: פרופ' יעקב עובד, ויעקב לזר – לשעבר מזכיר קיבוץ נחשון. תודה לנתן פוזניאק על הסיוע בתחקיר ובראיונות. .",https://www.spreaker.com/episode/wsym-hystwryh-309-h-m-hqwmwnh-mth--25753079,"האם הקומונה מתה?. אחרי שהקיבוצים קרסו ובריה""מ התמוטטה, נדמה שהתפכחנו מהחלום האוטופי על חיים מאושרים בקומונה שיתופית. האם הקומונות באמת פסו מן העולם, ואם כן – מה זה אומר על עלינו ועל היכולת שלנו לשתף פעולה זה עם זה כדי להקים ישובים, חברות וארגונים? אורחים בפרק: פרופ' יעקב עובד, ויעקב לזר – לשעבר מזכיר קיבוץ נחשון. תודה לנתן פוזניאק על הסיוע בתחקיר ובראיונות. .",5
https://api.spreaker.com/episode/24920020,"גלי מוח, חלק ב' - מה תפקידם של גלי המוח?","כשאנחנו רואים כוס כחולה, איך מחבר מוחנו את האובייקט 'כוס' אל הצבע 'כחול'? שאלה זו, המוכרת כ'בעיית הקישור' (The Binding Problem) דירבנה את חוקרי המוח להעלות השערה מסקרנת לגבי טבעם ותפקידם של גלי המוח, השערת 'קישור באמצעות סינכרון'. .",https://www.spreaker.com/episode/wsym-hystwryh-307-gly-mwh-hlq-b-mh-tpqydm-sl-gly-hmwh--24920020,"גלי מוח, חלק ב' - מה תפקידם של גלי המוח?. כשאנחנו רואים כוס כחולה, איך מחבר מוחנו את האובייקט 'כוס' אל הצבע 'כחול'? שאלה זו, המוכרת כ'בעיית הקישור' (The Binding Problem) דירבנה את חוקרי המוח להעלות השערה מסקרנת לגבי טבעם ותפקידם של גלי המוח, השערת 'קישור באמצעות סינכרון'. .",3
https://api.spreaker.com/episode/24704344,"באגים, מזוודות וסוכני FBI- על משבר התכנה ","אם המכונית שלנו מתקלקלת אחת לכמה שבועות, אנחנו מחליפים אותה. אך העובדה שמערכות הפעלה ותכנות מורכבות דומות קורסות מדי פעם בפעם – הפכה לעובדה שלמדנו לחיות עימה, בלית ברירה. האם נוכל אי פעם להפטר לגמרי מבאגים ושגיאות תוכנה? .",https://www.spreaker.com/episode/wsym-hystwryh-306-b-gym-mzwwdwt-wswkny-fbi-l-msbr-htknh-s-h--24704344,"באגים, מזוודות וסוכני FBI- על משבר התכנה . אם המכונית שלנו מתקלקלת אחת לכמה שבועות, אנחנו מחליפים אותה. אך העובדה שמערכות הפעלה ותכנות מורכבות דומות קורסות מדי פעם בפעם – הפכה לעובדה שלמדנו לחיות עימה, בלית ברירה. האם נוכל אי פעם להפטר לגמרי מבאגים ושגיאות תוכנה? .",2
https://api.spreaker.com/episode/24248460,"גלי מוח, חלק א' - המצאת ה EEG","סערה חשמלית סוערת וכיאוטית אופפת את מוחנו בכל רגע נתון: גלי אלפא, בטא ורבים אחרים. בפרק זה נשמע על סיפור גילויים של גלי המוח ועל המכשיר הרפואי המזוהה עימם, ה- EEG, ונבין כיצד נוצרים הגלים ומה הם מגלים לנו על האופן שבו מתקשרים הנוירונים במוח זה עם זה. .",https://www.spreaker.com/episode/wsym-hystwryh-305-gly-mwh-hlq-hmz-t-h-eeg--24248460,"גלי מוח, חלק א' - המצאת ה EEG. סערה חשמלית סוערת וכיאוטית אופפת את מוחנו בכל רגע נתון: גלי אלפא, בטא ורבים אחרים. בפרק זה נשמע על סיפור גילויים של גלי המוח ועל המכשיר הרפואי המזוהה עימם, ה- EEG, ונבין כיצד נוצרים הגלים ומה הם מגלים לנו על האופן שבו מתקשרים הנוירונים במוח זה עם זה. .",3
https://api.spreaker.com/episode/23933641,"לא רציונלי, חוץ מבאינדיאנה - על פי (Pi), הקבוע המתמטי המפורסם ביותר","מאז ימי בבל העתיקה ועד ימינו מנסים מתמטיקאים רבים לחשב את ערכו של פיי, הקבוע המתמטי המוכר, בדיוק הולך וגובר…עד לאינסוף. בפרק זה נקרא על 'פפירוס רינד' ושיטוט מקרי בשוק פשפשים שהכניס עורך דין צעיר אל דפי ההיסטוריה, ועל האנשים שהשקיעו שנים מחייהם בחישובים- שהתבררו כמוטעים… על ה'פייפולוגים' המנסים לזכור את כל הספרות של פיי בעל פה ועל חידת 'ריבוע המעגל' שהטרידה את חכמי יוון. וגם, תוספת לפרק המקורי – מהו הקבוע e, ומדוע הוא הרבה פחות מוכר מהקבוע Pi?… .",https://www.spreaker.com/episode/wsym-hystwryh-304-l-rzywnly-hwz-mb-yndy-nh-l-py-pi-hqbw-hmtmty-hmpwrsm-bywtr--23933641,"לא רציונלי, חוץ מבאינדיאנה - על פי (Pi), הקבוע המתמטי המפורסם ביותר. מאז ימי בבל העתיקה ועד ימינו מנסים מתמטיקאים רבים לחשב את ערכו של פיי, הקבוע המתמטי המוכר, בדיוק הולך וגובר…עד לאינסוף. בפרק זה נקרא על 'פפירוס רינד' ושיטוט מקרי בשוק פשפשים שהכניס עורך דין צעיר אל דפי ההיסטוריה, ועל האנשים שהשקיעו שנים מחייהם בחישובים- שהתבררו כמוטעים… על ה'פייפולוגים' המנסים לזכור את כל הספרות של פיי בעל פה ועל חידת 'ריבוע המעגל' שהטרידה את חכמי יוון. וגם, תוספת לפרק המקורי – מהו הקבוע e, ומדוע הוא הרבה פחות מוכר מהקבוע Pi?… .",6
https://api.spreaker.com/episode/23677139,הסיוט הגדול ביותר של הכינים - על מגיפות קטלניות בהיסטוריה ,"הבידודים, הבהלה והפחד שאנחנו חווים כרגע עקב מגיפת הקורונה אינה מאורע נדיר בדברי ימי האנושות. בפרק זה נשמע על שלוש מגיפות קטלניות במיוחד – המוות השחור, השפעת הספרדית והטיפוס – כיצד הגיבו להן בני האדם ואיזו השפעה הייתה להן על מהלך ההיסטוריה. האזנה. . נעימה? לא בטוח. בוא נגיד, מעניינת… 😉 רן.",https://www.spreaker.com/episode/wsym-hystwryh-303-hsywt-hgdwl-bywtr-sl-hkynym-l-mgypwt-qtlnywt-bhystwryh-s-h--23677139,"הסיוט הגדול ביותר של הכינים - על מגיפות קטלניות בהיסטוריה . הבידודים, הבהלה והפחד שאנחנו חווים כרגע עקב מגיפת הקורונה אינה מאורע נדיר בדברי ימי האנושות. בפרק זה נשמע על שלוש מגיפות קטלניות במיוחד – המוות השחור, השפעת הספרדית והטיפוס – כיצד הגיבו להן בני האדם ואיזו השפעה הייתה להן על מהלך ההיסטוריה. האזנה. . נעימה? לא בטוח. בוא נגיד, מעניינת… 😉 רן.",5
https://api.spreaker.com/episode/23500472,"""פנטסיה 2000"" וההיסטוריה של המדע הבידיוני העברי ","סיפורו של מגזין 'פנטסיה 2000' שהוקם בסוף שנות השבעים על ידי חבורה של חובבנים חסרי-ניסיון, אך הפך להיות מגזין המדע הבדיוני ההמשפיע והחשוב ביותר שקם בישראל. מדוע סירבו סופרי מד""ב ישראליים לחתום בשם האמיתי על הספרים שכתבו, ומי היה 'טרזן הישראלי'? תודה לאורחינו בפרק, אהרון האופטמן ואלי אשד (עורך האתר 'יקום תרבות'). .",https://www.spreaker.com/episode/wsym-hystwryh-290-pntsyh-2000-whhystwryh-sl-hmd-hbydywny-h-bry-s-h--23500472,"""פנטסיה 2000"" וההיסטוריה של המדע הבידיוני העברי . סיפורו של מגזין 'פנטסיה 2000' שהוקם בסוף שנות השבעים על ידי חבורה של חובבנים חסרי-ניסיון, אך הפך להיות מגזין המדע הבדיוני ההמשפיע והחשוב ביותר שקם בישראל. מדוע סירבו סופרי מד""ב ישראליים לחתום בשם האמיתי על הספרים שכתבו, ומי היה 'טרזן הישראלי'? תודה לאורחינו בפרק, אהרון האופטמן ואלי אשד (עורך האתר 'יקום תרבות'). .",6
https://api.spreaker.com/episode/23353801,מי בכלל צריך אוזן ביונית? על שתל השבלול ,"יש מי שמכנים אותו 'נס רפואי': שתל העוקף את מנגנוני האוזן , מזריק את הצלילים והקולות היישר אל העצב ובכך הופך אדם חירש לאדם שומע. מדע בידיוני של ממש…אך מדוע היו חירשים שהתנגדו נחרצות לשימוש בשתל השבלול?. . . כמו כן, בסוף הפרק - פינה מיוחדת בשיתוף רשות הטבע והגנים, העוסקת בבעיית חיות הבר בערים - חזירי בר, צבועים וכדומה - מה גורם לה, וכיצד ניתן לפתור אותה. האזנה נעימה! :-) רן",https://www.spreaker.com/episode/wsym-hystwryh-302-my-bkll-zryk-wzn-bywnyt-l-stl-hsblwl-s-h--23353801,"מי בכלל צריך אוזן ביונית? על שתל השבלול . יש מי שמכנים אותו 'נס רפואי': שתל העוקף את מנגנוני האוזן , מזריק את הצלילים והקולות היישר אל העצב ובכך הופך אדם חירש לאדם שומע. מדע בידיוני של ממש…אך מדוע היו חירשים שהתנגדו נחרצות לשימוש בשתל השבלול?. . . כמו כן, בסוף הפרק - פינה מיוחדת בשיתוף רשות הטבע והגנים, העוסקת בבעיית חיות הבר בערים - חזירי בר, צבועים וכדומה - מה גורם לה, וכיצד ניתן לפתור אותה. האזנה נעימה! :-) רן",5
https://api.spreaker.com/episode/22987536,'החתלתול הפרסי': תוכנת ריגול נגד דאעש - פרק מתוך הפודקאסט Check Point Radio,"כשחשפה אסיל כיאל, חוקרת סייבר במעבדת המחקר של צ'ק פוינט, תוכנת ריגול המכוונת נגד הטרוריסטים של דעאש, היא לא הייתה מופתעת במיוחד: המזרח התיכון, על שלל המאבקים שבו, הוא כר פורה לנוזקות מסוגים שונים ומשונים. אבל כשהחלה אסיל 'לחפור' בקוד של תוכנת הריגול כדי להבין מי עומד מאחורי המתקפה - נכונה לה הפתעה. פרק מיוחד (באנגלית) מתוך הפודקאסט Check Point Radio, המביא סיפורים מתוך ממצאי מעבדת של צ'ק פוינט. הפודקאסט זמין באפליקציית הפודקאסטים של עושים היסטוריה, ובכל אפליקציות הפודקאטים בכל הפלטפורמות.",https://www.spreaker.com/episode/wsym-hystwryh-301-hhtltwl-hprsy-twknt-rygwl-ngd-d-s-prq-mtwk-hpwdq-st-check-point-radio--22987536,"'החתלתול הפרסי': תוכנת ריגול נגד דאעש - פרק מתוך הפודקאסט Check Point Radio. כשחשפה אסיל כיאל, חוקרת סייבר במעבדת המחקר של צ'ק פוינט, תוכנת ריגול המכוונת נגד הטרוריסטים של דעאש, היא לא הייתה מופתעת במיוחד: המזרח התיכון, על שלל המאבקים שבו, הוא כר פורה לנוזקות מסוגים שונים ומשונים. אבל כשהחלה אסיל 'לחפור' בקוד של תוכנת הריגול כדי להבין מי עומד מאחורי המתקפה - נכונה לה הפתעה. פרק מיוחד (באנגלית) מתוך הפודקאסט Check Point Radio, המביא סיפורים מתוך ממצאי מעבדת של צ'ק פוינט. הפודקאסט זמין באפליקציית הפודקאסטים של עושים היסטוריה, ובכל אפליקציות הפודקאטים בכל הפלטפורמות.",6
https://api.spreaker.com/episode/22580115,"אדיסון, טסלה ו-ווסטינגהאוז: מלחמת הזרמים","בשלהי המאה ה-19 התחוללה מלחמה טכנולוגית עקובה מדם (תרתי משמע), שנסובה סביב השאלה - כיצד יולך החשמל, ההמצאה החדישה והמסעירה, אל בתי הצרכנים: האם יהיה זה באמצעות זרם ישר (DC) או זרם חילופין (AC)? בויכוה הזה היו מעורבים אגו, פחד - וכסף, הרבה מאוד כסף. באורח יוצא דופן ולרגל פרק 300, זהו חידוש (לא שידור חוזר!) של פרקים שלוש וארבע של התוכנית.",https://www.spreaker.com/episode/wsym-hystwryh-300-dyswn-tslh-w-wwstyngh-wz-mlhmt-hzrmym--22580115,"אדיסון, טסלה ו-ווסטינגהאוז: מלחמת הזרמים. בשלהי המאה ה-19 התחוללה מלחמה טכנולוגית עקובה מדם (תרתי משמע), שנסובה סביב השאלה - כיצד יולך החשמל, ההמצאה החדישה והמסעירה, אל בתי הצרכנים: האם יהיה זה באמצעות זרם ישר (DC) או זרם חילופין (AC)? בויכוה הזה היו מעורבים אגו, פחד - וכסף, הרבה מאוד כסף. באורח יוצא דופן ולרגל פרק 300, זהו חידוש (לא שידור חוזר!) של פרקים שלוש וארבע של התוכנית.",1
